,RIC,Date_Time,Price,Volume,Market_VWAP,Qualifiers,Ex_Cntrb_ID,TradeCategory,GMT_Offset,Type
1212,1606.HK,2016-07-11 07:32:05.718818+00:00,1.85,300000,1.9634,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1213,1606.HK,2016-07-11 07:36:11.975092+00:00,1.86,10000,1.9628,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1214,1606.HK,2016-07-11 07:37:28.103903+00:00,1.86,10000,1.9628,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1215,1606.HK,2016-07-11 07:37:47.220064+00:00,1.86,32000,1.9627,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1216,1606.HK,2016-07-11 07:37:52.455893+00:00,1.86,36000,1.9626,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1217,1606.HK,2016-07-11 07:40:29.860860+00:00,1.86,50000,1.9624,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1218,1606.HK,2016-07-11 07:41:56.792225+00:00,1.87,20000,1.9622,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1219,1606.HK,2016-07-11 07:42:13.996134+00:00,1.87,4000,1.9621,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1220,1606.HK,2016-07-11 07:44:53.995811+00:00,1.87,2000,1.9621,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1221,1606.HK,2016-07-11 07:46:36.092362+00:00,1.87,2000,1.9621,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1222,1606.HK,2016-07-11 07:48:46.000028+00:00,1.88,10000,1.9618,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1223,1606.HK,2016-07-11 07:48:46.068005+00:00,1.88,10000,1.9618,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1224,1606.HK,2016-07-11 07:48:52.877224+00:00,1.89,18000,1.9617,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1225,1606.HK,2016-07-11 07:48:54.901325+00:00,1.89,16000,1.9617,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1226,1606.HK,2016-07-11 07:48:55.649365+00:00,1.89,2000,1.9615,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1227,1606.HK,2016-07-11 07:49:43.440284+00:00,1.88,44000,1.9613,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1228,1606.HK,2016-07-11 07:49:48.384573+00:00,1.89,20000,1.9613,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1229,1606.HK,2016-07-11 07:49:49.940752+00:00,1.9,2000,1.9613,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1230,1606.HK,2016-07-11 07:50:14.600156+00:00,1.89,38000,1.9612,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1231,1606.HK,2016-07-11 07:50:33.180130+00:00,1.89,30000,1.9611,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1232,1606.HK,2016-07-11 07:51:22.780012+00:00,1.89,10000,1.9611,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1233,1606.HK,2016-07-11 07:52:30.904347+00:00,1.89,2000,1.9611,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1234,1606.HK,2016-07-11 07:55:10.769002+00:00,1.89,8000,1.9611,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1235,1606.HK,2016-07-11 07:56:27.692776+00:00,1.88,32000,1.9603,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1236,1606.HK,2016-07-11 07:56:50.092994+00:00,1.88,12000,1.96,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1237,1606.HK,2016-07-11 07:56:56.229369+00:00,1.88,50000,1.9591,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1238,1606.HK,2016-07-11 07:56:56.229369+00:00,1.88,296000,1.959,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1239,1606.HK,2016-07-11 07:58:39.204493+00:00,1.87,178000,1.9583,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1240,1606.HK,2016-07-11 07:58:49.429066+00:00,1.86,8000,1.9562,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1241,1606.HK,2016-07-11 07:59:04.561116+00:00,1.86,260000,1.9558,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1242,1606.HK,2016-07-11 07:59:12.484608+00:00,1.86,310000,1.9555,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1243,1606.HK,2016-07-11 07:59:17.400867+00:00,1.86,208000,1.9552,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1244,1606.HK,2016-07-11 07:59:40.317322+00:00,1.86,156000,1.9544,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1245,1606.HK,2016-07-11 07:59:41.857347+00:00,1.86,160000,1.954,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1246,1606.HK,2016-07-11 07:59:43.137111+00:00,1.86,100000,1.9534,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1247,1606.HK,2016-07-11 07:59:51.048895+00:00,1.86,190000,1.9528,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
1248,1606.HK,2016-07-11 07:59:56.041193+00:00,1.86,2000,1.9528,[ACT_FLAG1],,[ACT_FLAG1],8,Trade
